Geographical Description,Geographical Level,ONS Code,Measure Group Description,Disaggregation Level,Measure Value,IMD - Average rank ,Annual Pay Mean,Population,Year
Islington,Council,E09000019,Proportion of adults with learning disabilities who live in their own home or with their family,Male,72.8,22490.24,46146,103060.0,2020
Islington,Council,E09000019,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Total,86.6,22490.24,46146,204883.0,2020
Islington,Council,E09000019,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Female,91.5,22490.24,46146,101823.0,2020
Islington,Council,E09000019,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Male,81.1,22490.24,46146,103060.0,2020
Islington,Council,E09000019,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,65 and over,86.61,22490.24,46146,21844.0,2020
Islington,Council,E09000019,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Total,2.8,22490.24,46146,204883.0,2020
Islington,Council,E09000019,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Female,2.8,22490.24,46146,101823.0,2020
Islington,Council,E09000019,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Male,2.7,22490.24,46146,103060.0,2020
Islington,Council,E09000019,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,65 and over,2.79,22490.24,46146,21844.0,2020
Islington,Council,E09000019,Proportion of people using social care who receive direct payments,Total,28.2,22490.24,46146,204883.0,2020
Islington,Council,E09000019,Proportion of people using social care who receive direct payments,18-64,40.4,22490.24,46146,183039.0,2020
Islington,Council,E09000019,Proportion of people using social care who receive direct payments,65 and over,13.6,22490.24,46146,21844.0,2020
Islington,Council,E09000019,Proportion of people using social care who receive direct payments,Total,99.7,22490.24,46146,204883.0,2020
Islington,Council,E09000019,Proportion of people using social care who receive direct payments,18-64,100.0,22490.24,46146,183039.0,2020
Islington,Council,E09000019,Proportion of people using social care who receive direct payments,65 and over,98.65,22490.24,46146,21844.0,2020
Islington,Council,E09000019,Proportion of people using social care who receive self-directed support,Total,99.1,22490.24,46146,204883.0,2020
Islington,Council,E09000019,Proportion of people using social care who receive self-directed support,18-64,99.1,22490.24,46146,183039.0,2020
Islington,Council,E09000019,Proportion of people using social care who receive self-directed support,65 and over,99.1,22490.24,46146,21844.0,2020
Islington,Council,E09000019,Proportion of people using social care who receive self-directed support,Total,100.0,22490.24,46146,204883.0,2020
Islington,Council,E09000019,Proportion of people using social care who receive self-directed support,18-64,100.0,22490.24,46146,183039.0,2020
Islington,Council,E09000019,Proportion of people using social care who receive self-directed support,65 and over,100.0,22490.24,46146,21844.0,2020
Islington,Council,E09000019,Proportion of people who use services and carers who find it easy to find information about services,Total,67.0,22490.24,46146,204883.0,2020
Islington,Council,E09000019,Proportion of people who use services and carers who find it easy to find information about services,18-64,64.3,22490.24,46146,183039.0,2020
Islington,Council,E09000019,Proportion of people who use services and carers who find it easy to find information about services,65 and over,69.4,22490.24,46146,21844.0,2020
Islington,Council,E09000019,Proportion of people who use services and carers who find it easy to find information about services,Female,66.3,22490.24,46146,101823.0,2020
Islington,Council,E09000019,Proportion of people who use services and carers who find it easy to find information about services,Male,67.7,22490.24,46146,103060.0,2020
Islington,Council,E09000019,Proportion of people who use services who feel safe,Total,67.5,22490.24,46146,204883.0,2020
Islington,Council,E09000019,Proportion of people who use services who feel safe,18-64,64.2,22490.24,46146,183039.0,2020
Islington,Council,E09000019,Proportion of people who use services who feel safe,65 and over,70.6,22490.24,46146,21844.0,2020
Islington,Council,E09000019,Proportion of people who use services who feel safe,Female,67.2,22490.24,46146,101823.0,2020
Islington,Council,E09000019,Proportion of people who use services who feel safe,Male,67.8,22490.24,46146,103060.0,2020
Islington,Council,E09000019,Proportion of people who use services who have control over their daily life,Total,74.2,22490.24,46146,204883.0,2020
Islington,Council,E09000019,Proportion of people who use services who have control over their daily life,18-64,78.4,22490.24,46146,183039.0,2020
Islington,Council,E09000019,Proportion of people who use services who have control over their daily life,65 and over,70.2,22490.24,46146,21844.0,2020
Islington,Council,E09000019,Proportion of people who use services who have control over their daily life,Female,74.0,22490.24,46146,101823.0,2020
Islington,Council,E09000019,Proportion of people who use services who have control over their daily life,Male,74.5,22490.24,46146,103060.0,2020
Islington,Council,E09000019,Proportion of people who use services who reported that they had as much social contact as they would like,Total,42.1,22490.24,46146,204883.0,2020
Islington,Council,E09000019,Proportion of people who use services who reported that they had as much social contact as they would like,18-64,48.8,22490.24,46146,183039.0,2020
Islington,Council,E09000019,Proportion of people who use services who reported that they had as much social contact as they would like,65 and over,35.7,22490.24,46146,21844.0,2020
Islington,Council,E09000019,Proportion of people who use services who reported that they had as much social contact as they would like,Female,41.4,22490.24,46146,101823.0,2020
Islington,Council,E09000019,Proportion of people who use services who reported that they had as much social contact as they would like,Male,42.9,22490.24,46146,103060.0,2020
Islington,Council,E09000019,Proportion of people who use services who say that those services have made them feel safe and secure,Total,82.2,22490.24,46146,204883.0,2020
Islington,Council,E09000019,Proportion of people who use services who say that those services have made them feel safe and secure,18-64,81.9,22490.24,46146,183039.0,2020
Islington,Council,E09000019,Proportion of people who use services who say that those services have made them feel safe and secure,65 and over,82.5,22490.24,46146,21844.0,2020
Islington,Council,E09000019,Proportion of people who use services who say that those services have made them feel safe and secure,Female,83.0,22490.24,46146,101823.0,2020
Islington,Council,E09000019,Proportion of people who use services who say that those services have made them feel safe and secure,Male,81.2,22490.24,46146,103060.0,2020
Islington,Council,E09000019,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,Total,95.7,22490.24,46146,204883.0,2020
Islington,Council,E09000019,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,18-64,95.2,22490.24,46146,183039.0,2020
Islington,Council,E09000019,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,65 and over,95.8,22490.24,46146,21844.0,2020
Islington,Council,E09000019,Social care-related quality of life,Total,18.7,22490.24,46146,204883.0,2020
Islington,Council,E09000019,Social care-related quality of life,18-64,19.1,22490.24,46146,183039.0,2020
Islington,Council,E09000019,Social care-related quality of life,65 and over,18.4,22490.24,46146,21844.0,2020
Islington,Council,E09000019,Social care-related quality of life,Female,18.6,22490.24,46146,101823.0,2020
Islington,Council,E09000019,Social care-related quality of life,Male,18.9,22490.24,46146,103060.0,2020
